,cluster_id
22929,3
22930,2
22931,0
22932,1
22933,3
22934,1
22935,3
22936,0
22937,2
22938,1
22939,3
22940,3
22941,2
22942,3
22943,3
22944,1
22945,2
22946,1
22947,3
22948,0
22949,3
22950,3
22951,1
22952,2
22953,1
22954,0
22955,2
22956,0
22957,0
22958,1
22959,1
22960,3
22961,1
22962,0
22963,1
22964,0
22965,2
22966,1
22967,0
22968,1
22969,0
22970,0
22971,2
22972,0
22973,0
22974,3
22975,0
22976,2
22977,0
22978,2
22979,2
22980,0
22981,0
22982,3
22983,1
22984,3
22985,2
22986,1
22987,3
22988,1
22989,0
22990,0
22991,3
22992,0
22993,3
22994,1
22995,3
22996,0
22997,0
22998,1
22999,1
23000,0
23001,3
23002,0
23003,3
23004,0
23005,1
23006,0
23007,0
23008,2
23009,3
23010,0
23011,0
23012,2
23013,2
23014,1
23015,0
23016,2
23017,0
23018,1
23019,1
23020,0
23021,3
23022,3
23023,1
23024,1
23025,0
23026,1
23027,2
23028,1
23029,0
23030,3
23031,2
23032,2
23033,3
23034,0
23035,2
23036,3
23037,0
23038,3
23039,1
23040,2
23041,1
23042,1
23043,3
23044,1
23045,0
23046,0
23047,0
23048,1
23049,2
23050,2
23051,1
23052,2
23053,0
23054,3
23055,0
23056,2
23057,1
23058,3
23059,0
23060,1
23061,3
23062,3
23063,2
23064,3
23065,1
23066,0
23067,2
23068,2
23069,2
23070,3
23071,0
23072,0
23073,1
23074,3
23075,2
23076,2
23077,2
23078,0
23079,3
23080,1
23081,1
23082,0
23083,3
23084,2
23085,0
23086,2
23087,1
23088,1
23089,2
23090,1
23091,0
23092,2
23093,0
23094,3
23095,3
23096,2
23097,0
23098,0
23099,0
23100,2
23101,0
23102,1
23103,1
23104,3
23105,0
23106,3
23107,1
23108,3
23109,3
23110,0
23111,1
23112,0
23113,3
23114,1
23115,2
23116,2
23117,3
23118,2
23119,3
23120,1
23121,3
23122,3
23123,2
23124,2
23125,1
23126,0
23127,2
23128,1
23129,3
23130,2
23131,2
23132,1
23133,3
23134,0
23135,3
23136,0
23137,2
23138,2
23139,0
23140,2
23141,1
23142,1
23143,1
23144,0
23145,3
23146,2
23147,3
23148,0
23149,3
23150,2
23151,1
23152,3
23153,2
23154,1
23155,1
23156,0
23157,0
23158,2
23159,1
23160,1
23161,3
23162,2
23163,0
23164,2
23165,1
23166,2
23167,1
23168,1
23169,1
23170,1
23171,1
23172,1
23173,0
23174,2
23175,0
23176,1
23177,3
23178,1
23179,2
23180,3
23181,3
23182,0
23183,0
23184,3
23185,2
23186,3
23187,3
23188,1
23189,3
23190,0
23191,0
23192,1
23193,1
23194,2
23195,0
23196,3
23197,3
23198,1
23199,2
23200,0
23201,3
23202,0
23203,1
23204,2
23205,0
23206,0
23207,3
23208,0
23209,3
23210,0
23211,0
23212,2
23213,1
23214,1
23215,2
23216,3
23217,3
23218,2
23219,3
23220,2
23221,1
23222,0
23223,3
23224,1
23225,1
23226,0
23227,1
23228,2
23229,0
23230,3
23231,0
23232,3
23233,3
23234,1
23235,0
23236,3
23237,2
23238,0
23239,0
23240,3
23241,3
23242,1
23243,2
23244,2
23245,2
23246,3
23247,2
23248,3
23249,3
23250,3
23251,1
23252,1
23253,0
23254,3
23255,0
23256,3
23257,0
23258,0
23259,0
23260,1
23261,2
23262,2
23263,3
23264,2
23265,3
23266,0
23267,0
23268,0
23269,0
23270,0
23271,1
23272,3
23273,3
23274,1
23275,2
23276,0
23277,3
23278,1
23279,2
23280,1
23281,1
23282,2
23283,1
23284,2
23285,2
23286,3
23287,0
23288,1
23289,2
23290,2
23291,3
23292,3
23293,3
23294,2
23295,3
23296,2
23297,3
23298,0
23299,0
23300,2
23301,3
23302,3
23303,1
23304,2
23305,1
23306,0
23307,3
23308,3
23309,3
23310,3
23311,3
23312,1
23313,2
23314,1
23315,3
23316,3
23317,3
23318,0
23319,0
23320,3
23321,2
23322,0
23323,0
23324,0
23325,0
23326,0
23327,3
23328,2
23329,1
23330,1
23331,2
23332,0
23333,1
23334,2
23335,3
23336,3
23337,2
23338,3
23339,2
23340,1
23341,3
23342,2
23343,1
23344,3
23345,3
23346,2
23347,1
23348,2
23349,3
23350,3
23351,2
23352,0
23353,0
23354,1
23355,3
23356,1
23357,3
23358,2
23359,0
23360,3
23361,0
23362,2
23363,1
23364,1
23365,3
23366,3
23367,2
23368,2
23369,1
23370,0
23371,0
23372,0
23373,1
23374,0
23375,2
23376,2
23377,0
23378,3
23379,3
23380,0
23381,0
23382,1
23383,0
23384,0
23385,1
23386,0
23387,2
23388,1
23389,0
23390,0
23391,0
23392,3
23393,0
23394,2
23395,2
23396,0
23397,0
23398,1
23399,2
23400,1
23401,2
23402,0
23403,1
23404,0
23405,1
23406,1
23407,1
23408,2
23409,0
23410,1
23411,1
23412,0
23413,2
23414,0
23415,1
23416,0
23417,2
23418,2
23419,0
23420,0
23421,1
23422,2
23423,3
23424,1
23425,2
23426,0
23427,0
23428,0
23429,2
23430,2
23431,3
23432,1
23433,2
23434,0
23435,2
23436,3
23437,0
23438,1
23439,0
23440,2
23441,1
23442,2
23443,1
23444,3
23445,0
23446,0
23447,2
23448,1
23449,2
23450,2
23451,3
23452,3
23453,2
23454,3
23455,0
23456,2
23457,3
23458,1
23459,2
23460,0
23461,0
23462,2
23463,1
23464,3
23465,1
23466,0
23467,2
23468,3
23469,0
23470,1
23471,3
23472,0
23473,2
23474,3
23475,0
23476,1
23477,3
23478,2
23479,2
23480,1
23481,1
23482,2
23483,2
23484,3
23485,2
23486,0
23487,0
23488,0
23489,0
23490,1
23491,1
23492,0
23493,3
23494,3
23495,3
23496,0
23497,1
23498,3
23499,0
23500,0
23501,1
23502,0
23503,3
23504,2
23505,0
23506,0
23507,2
23508,1
23509,1
23510,3
23511,2
23512,0
23513,0
23514,3
23515,3
23516,1
23517,2
23518,2
23519,0
23520,3
23521,0
23522,1
23523,1
23524,1
23525,1
23526,0
23527,0
23528,3
23529,3
23530,0
23531,2
23532,3
23533,0
23534,0
23535,3
23536,0
23537,3
23538,0
23539,1
23540,1
23541,2
23542,1
23543,3
23544,0
23545,0
23546,0
23547,0
23548,1
23549,2
23550,1
23551,2
23552,3
23553,2
23554,3
23555,0
23556,2
23557,0
23558,2
23559,1
23560,2
23561,2
23562,0
23563,2
23564,1
23565,0
23566,1
23567,2
23568,3
23569,1
23570,0
23571,3
23572,1
23573,1
23574,3
23575,0
23576,1
23577,2
23578,0
23579,1
23580,1
23581,2
23582,2
23583,0
23584,1
23585,2
23586,3
23587,0
23588,2
23589,1
23590,2
23591,1
23592,0
23593,1
23594,2
23595,1
23596,3
23597,0
23598,1
23599,0
23600,1
23601,0
23602,2
23603,1
23604,3
23605,1
23606,3
23607,3
23608,3
23609,2
23610,3
23611,3
23612,1
23613,2
23614,1
23615,2
23616,0
23617,1
23618,2
23619,1
23620,2
23621,2
23622,2
23623,2
23624,0
23625,1
23626,3
23627,3
23628,3
23629,1
23630,2
23631,0
23632,2
23633,3
23634,2
23635,1
23636,1
23637,2
23638,0
23639,3
23640,3
23641,1
23642,2
23643,0
23644,1
23645,2
23646,3
23647,3
23648,1
23649,3
23650,1
23651,1
23652,0
23653,1
23654,2
23655,3
23656,2
23657,0
23658,0
23659,0
23660,0
23661,1
23662,3
23663,3
23664,0
23665,1
23666,0
23667,1
23668,2
23669,1
23670,0
23671,1
23672,3
23673,3
23674,1
23675,3
23676,1
23677,1
23678,1
23679,2
23680,1
23681,3
23682,0
23683,0
23684,2
23685,0
23686,1
23687,2
23688,3
23689,0
23690,1
23691,2
23692,2
23693,2
23694,1
23695,2
23696,2
23697,3
23698,3
23699,3
23700,2
23701,2
23702,1
23703,1
23704,1
23705,0
23706,1
23707,3
23708,2
23709,1
23710,3
23711,2
23712,2
23713,2
23714,2
23715,3
23716,0
23717,1
23718,1
23719,0
23720,2
23721,1
23722,1
23723,2
23724,0
23725,0
23726,0
23727,3
23728,1
23729,1
23730,1
23731,3
23732,3
23733,0
23734,3
23735,0
23736,2
23737,0
23738,3
23739,2
23740,2
23741,2
23742,0
23743,2
23744,2
23745,0
23746,2
23747,3
23748,2
23749,3
23750,2
23751,2
23752,1
23753,1
23754,3
23755,1
23756,0
23757,0
23758,0
23759,0
23760,0
23761,0
23762,3
23763,0
23764,1
23765,3
23766,3
23767,2
23768,1
23769,2
23770,1
23771,3
23772,1
23773,3
23774,0
23775,3
23776,0
23777,0
23778,0
23779,1
23780,2
23781,0
23782,1
23783,0
23784,3
23785,1
23786,3
23787,2
23788,0
23789,0
23790,3
23791,2
23792,3
23793,1
23794,1
23795,0
23796,2
23797,2
23798,1
23799,1
23800,1
23801,2
23802,2
23803,1
23804,0
23805,0
23806,3
23807,2
23808,2
23809,3
23810,2
23811,3
23812,2
23813,2
23814,2
23815,0
23816,3
23817,0
23818,3
23819,3
23820,0
23821,3
23822,2
23823,2
23824,0
23825,2
23826,0
23827,3
23828,3
23829,3
23830,3
23831,1
23832,1
23833,3
23834,0
23835,2
23836,3
23837,2
23838,1
23839,2
23840,0
23841,0
23842,1
23843,0
23844,1
23845,0
23846,0
23847,0
23848,1
23849,1
23850,3
23851,1
23852,1
23853,2
23854,1
23855,2
23856,2
23857,2
23858,0
23859,3
23860,2
23861,1
23862,0
23863,2
23864,3
23865,2
23866,2
23867,3
23868,1
23869,1
23870,0
23871,1
23872,0
23873,1
23874,3
23875,0
23876,2
23877,1
23878,1
23879,2
23880,1
23881,1
23882,3
23883,1
23884,0
23885,2
23886,0
23887,1
23888,3
23889,0
23890,1
23891,1
23892,1
23893,3
23894,0
23895,2
23896,2
23897,3
23898,1
23899,3
23900,2
23901,3
23902,1
23903,3
23904,0
23905,3
23906,0
23907,1
23908,0
23909,1
23910,3
23911,2
23912,0
23913,0
23914,0
23915,3
23916,0
23917,0
23918,0
23919,0
23920,2
23921,1
23922,3
23923,1
23924,1
23925,3
23926,2
23927,0
23928,2
23929,0
23930,3
23931,0
23932,3
23933,2
23934,1
23935,2
23936,3
23937,2
23938,1
23939,0
23940,1
23941,0
23942,2
23943,0
23944,0
23945,3
23946,1
23947,3
23948,3
23949,1
23950,1
23951,2
23952,3
23953,0
23954,1
23955,3
23956,2
23957,0
23958,2
23959,1
23960,2
23961,2
23962,1
23963,2
23964,0
23965,1
23966,2
23967,0
23968,0
23969,1
23970,3
23971,2
23972,0
23973,2
23974,0
23975,3
23976,3
23977,0
23978,3
23979,3
23980,3
23981,1
23982,1
23983,0
23984,2
23985,0
23986,0
23987,2
23988,0
23989,1
23990,0
23991,0
23992,2
23993,2
23994,0
23995,1
23996,0
23997,3
23998,3
23999,1
24000,3
24001,3
24002,0
24003,0
24004,1
24005,2
24006,2
24007,2
24008,3
24009,1
24010,0
24011,3
24012,3
24013,2
24014,0
24015,1
24016,0
24017,2
24018,3
24019,3
24020,1
24021,2
24022,1
24023,1
24024,1
24025,0
24026,1
24027,3
24028,2
24029,3
24030,3
24031,0
24032,1
24033,2
24034,1
24035,0
24036,3
24037,0
24038,1
24039,2
24040,2
24041,0
24042,0
24043,2
24044,2
24045,2
24046,2
24047,1
24048,3
24049,2
24050,2
24051,1
24052,1
24053,0
24054,0
24055,1
24056,1
24057,2
24058,0
24059,0
24060,2
24061,3
24062,3
24063,3
24064,2
24065,1
24066,1
24067,3
24068,3
24069,1
24070,2
24071,2
24072,3
24073,2
24074,1
24075,1
24076,1
24077,3
24078,2
24079,3
24080,2
24081,1
24082,1
24083,0
24084,3
24085,2
24086,2
24087,0
24088,1
24089,3
24090,3
24091,2
24092,0
24093,2
24094,3
24095,3
24096,3
24097,3
24098,3
24099,2
24100,3
24101,1
24102,0
24103,1
24104,1
24105,1
24106,3
24107,2
24108,1
24109,0
24110,2
24111,2
24112,3
24113,1
24114,3
24115,1
24116,2
24117,2
24118,2
24119,0
24120,0
24121,0
24122,2
24123,0
24124,3
24125,3
24126,0
24127,0
24128,0
24129,2
24130,3
24131,1
24132,2
24133,0
24134,0
24135,2
24136,2
24137,2
24138,3
24139,1
24140,2
24141,0
24142,2
24143,1
24144,0
24145,3
24146,1
24147,0
24148,1
24149,3
24150,2
24151,0
24152,0
24153,3
24154,0
24155,2
24156,3
24157,1
24158,0
24159,2
24160,0
24161,1
24162,0
24163,2
24164,1
24165,2
24166,2
24167,2
24168,2
24169,3
24170,1
24171,2
24172,1
24173,1
24174,0
24175,0
24176,2
24177,2
24178,0
24179,0
24180,3
24181,0
24182,0
24183,3
24184,0
24185,1
24186,2
24187,0
24188,3
24189,1
24190,3
24191,1
24192,3
24193,3
24194,2
24195,0
24196,0
24197,3
24198,3
24199,3
24200,2
24201,3
24202,0
24203,2
24204,0
24205,3
24206,1
24207,0
24208,2
24209,0
24210,2
24211,3
24212,0
24213,3
24214,2
24215,2
24216,0
24217,1
24218,2
24219,0
24220,0
24221,0
24222,2
24223,0
24224,0
24225,1
24226,0
24227,2
24228,3
24229,0
24230,0
24231,3
24232,1
24233,1
24234,0
24235,2
24236,1
24237,0
24238,1
24239,2
24240,3
24241,0
24242,3
24243,2
24244,2
24245,2
24246,2
24247,0
24248,2
24249,1
24250,3
24251,3
24252,2
24253,2
24254,0
24255,1
24256,3
24257,3
24258,0
24259,3
24260,1
24261,1
24262,1
24263,3
24264,0
24265,2
24266,3
24267,3
24268,2
24269,2
24270,1
24271,2
24272,3
24273,0
24274,0
24275,3
24276,1
24277,3
24278,3
24279,3
24280,1
24281,2
24282,3
24283,0
24284,2
24285,0
24286,1
24287,2
24288,1
24289,3
24290,1
24291,0
24292,0
24293,3
24294,3
24295,0
24296,1
24297,2
24298,2
24299,0
24300,1
24301,0
24302,2
24303,1
24304,0
24305,0
24306,0
24307,0
24308,3
24309,2
24310,2
24311,3
24312,2
24313,0
24314,3
24315,2
24316,3
24317,2
24318,3
24319,1
24320,2
24321,0
24322,3
24323,0
24324,2
24325,0
24326,2
24327,0
24328,3
24329,3
24330,3
24331,1
24332,1
24333,1
24334,1
24335,2
24336,3
24337,2
24338,1
24339,0
24340,1
24341,3
24342,1
24343,1
24344,0
24345,2
24346,0
24347,3
24348,2
24349,2
24350,0
24351,2
24352,1
24353,2
24354,1
24355,2
24356,3
24357,0
24358,1
24359,0
24360,2
24361,0
24362,2
24363,3
24364,3
24365,3
24366,3
24367,3
24368,3
24369,0
24370,3
24371,0
24372,3
24373,1
24374,2
24375,0
24376,0
24377,2
24378,3
24379,3
24380,2
24381,3
24382,1
24383,0
24384,0
24385,3
24386,2
24387,0
24388,3
24389,1
24390,1
24391,2
24392,0
24393,2
24394,0
24395,0
24396,0
24397,0
24398,2
24399,1
24400,1
24401,3
24402,1
24403,2
24404,3
24405,0
24406,3
24407,0
24408,1
24409,2
24410,1
24411,0
24412,0
24413,0
24414,0
24415,2
24416,0
24417,3
24418,3
24419,2
24420,2
24421,0
24422,2
24423,1
24424,2
24425,2
24426,2
24427,2
24428,3
24429,0
24430,2
24431,1
24432,0
24433,3
24434,3
24435,0
24436,2
24437,2
24438,1
24439,1
24440,2
24441,3
24442,0
24443,1
24444,2
24445,0
24446,1
24447,2
24448,1
24449,1
24450,1
24451,0
24452,3
24453,2
24454,1
24455,0
24456,3
24457,1
24458,2
24459,3
24460,0
24461,2
24462,1
24463,2
24464,1
24465,3
24466,0
24467,3
24468,0
24469,3
24470,0
24471,0
24472,3
24473,3
24474,2
24475,3
24476,2
24477,1
24478,1
24479,0
24480,0
24481,1
24482,0
24483,1
24484,2
24485,2
24486,0
24487,3
24488,0
24489,0
24490,3
24491,1
24492,2
24493,3
24494,2
24495,0
24496,2
24497,1
24498,2
24499,3
24500,3
24501,0
24502,3
24503,3
24504,1
24505,1
24506,0
24507,3
24508,3
24509,3
24510,2
24511,0
24512,3
24513,3
24514,3
24515,2
24516,2
24517,2
24518,1
24519,3
24520,3
24521,2
24522,1
24523,0
24524,0
24525,2
24526,3
24527,2
24528,3
24529,0
24530,1
24531,3
24532,1
24533,3
24534,0
24535,1
24536,0
24537,0
24538,0
24539,3
24540,0
24541,2
24542,0
24543,3
24544,3
24545,1
24546,2
24547,1
24548,1
24549,3
24550,0
24551,1
24552,1
24553,2
24554,1
24555,3
24556,2
24557,3
24558,0
24559,1
24560,3
24561,0
24562,1
24563,3
24564,1
24565,3
24566,0
24567,0
24568,3
24569,0
24570,0
24571,0
24572,0
24573,3
24574,3
24575,1
24576,1
24577,3
24578,0
24579,2
24580,1
24581,2
24582,3
24583,3
24584,1
24585,1
24586,3
24587,1
24588,1
24589,2
24590,1
24591,0
24592,1
24593,3
24594,2
24595,2
24596,0
24597,2
24598,0
24599,1
24600,0
24601,2
24602,1
24603,3
24604,1
24605,3
24606,2
24607,0
24608,3
24609,2
24610,3
24611,0
24612,0
24613,2
24614,0
24615,0
24616,0
24617,1
24618,0
24619,2
24620,2
24621,3
24622,2
24623,0
24624,0
24625,2
24626,1
24627,2
24628,0
24629,1
24630,1
24631,2
24632,3
24633,2
24634,3
24635,0
24636,3
24637,1
24638,0
24639,0
24640,2
24641,0
24642,0
24643,3
24644,2
24645,2
24646,2
24647,0
24648,3
24649,0
24650,1
24651,3
24652,1
24653,2
24654,3
24655,3
24656,3
24657,1
24658,1
24659,1
24660,3
24661,1
24662,0
24663,1
24664,3
24665,0
24666,2
24667,2
24668,1
24669,0
24670,3
24671,3
24672,1
24673,0
24674,2
24675,3
24676,1
24677,2
24678,3
24679,0
24680,1
24681,3
24682,3
24683,3
24684,2
24685,3
24686,1
24687,3
24688,0
24689,3
24690,1
24691,0
24692,1
24693,0
24694,1
24695,0
24696,3
24697,3
24698,3
24699,1
24700,2
24701,2
24702,0
24703,3
24704,0
24705,3
24706,3
24707,1
24708,2
24709,1
24710,3
24711,1
24712,1
24713,0
24714,2
24715,1
24716,3
24717,1
24718,2
24719,0
24720,2
24721,2
24722,2
24723,3
24724,2
24725,0
24726,0
24727,3
24728,0
24729,3
24730,0
24731,2
24732,2
24733,2
24734,3
24735,2
24736,2
24737,1
24738,1
24739,3
24740,0
24741,2
24742,0
24743,2
24744,1
24745,1
24746,0
24747,0
24748,1
24749,2
24750,3
24751,1
24752,2
24753,2
24754,2
24755,1
24756,1
24757,3
24758,1
24759,2
24760,3
24761,3
24762,0
24763,0
24764,3
24765,2
24766,1
24767,2
24768,2
24769,1
24770,0
24771,0
24772,0
24773,2
24774,0
24775,0
24776,0
24777,0
24778,2
24779,2
24780,2
24781,0
24782,2
24783,1
24784,1
24785,2
24786,2
24787,2
24788,0
24789,0
24790,3
24791,3
24792,1
24793,2
24794,0
24795,1
24796,3
24797,1
24798,1
24799,3
24800,3
24801,3
24802,2
24803,3
24804,2
24805,0
24806,0
24807,1
24808,2
24809,0
24810,3
24811,3
24812,3
24813,0
24814,0
24815,0
24816,1
24817,0
24818,1
24819,1
24820,0
24821,2
24822,2
24823,0
24824,3
24825,0
24826,0
24827,3
24828,0
24829,1
24830,0
24831,1
24832,1
24833,0
24834,2
24835,0
24836,0
24837,1
24838,3
24839,3
24840,3
24841,2
24842,2
24843,0
24844,2
24845,2
24846,1
24847,3
24848,3
24849,2
24850,0
24851,0
24852,3
24853,3
24854,1
24855,1
24856,3
24857,3
24858,3
24859,3
24860,3
24861,2
24862,2
24863,0
24864,1
24865,2
24866,3
24867,0
24868,1
24869,3
24870,3
24871,3
24872,2
24873,2
24874,1
24875,2
24876,1
24877,1
24878,1
24879,2
24880,2
24881,2
24882,3
24883,0
24884,2
24885,0
24886,2
24887,2
24888,2
24889,0
24890,2
24891,3
24892,0
24893,0
24894,3
24895,2
24896,3
24897,0
24898,3
24899,0
24900,0
24901,0
24902,2
24903,3
24904,3
24905,1
24906,1
24907,1
24908,0
24909,0
24910,2
24911,2
24912,3
24913,1
24914,0
24915,1
24916,1
24917,1
24918,2
24919,1
24920,2
24921,3
24922,2
24923,0
24924,3
24925,0
24926,0
24927,2
24928,1
24929,2
24930,2
24931,1
24932,2
24933,3
24934,0
24935,0
24936,1
24937,3
24938,2
24939,0
24940,3
24941,1
24942,2
24943,1
24944,3
24945,3
24946,1
24947,2
24948,1
24949,2
24950,1
24951,2
24952,0
24953,1
24954,2
24955,1
24956,3
24957,2
24958,2
24959,2
24960,3
24961,0
24962,1
24963,0
24964,1
24965,3
24966,2
24967,1
24968,3
24969,3
24970,3
24971,3
24972,0
24973,2
24974,1
24975,0
24976,1
24977,1
24978,0
24979,2
24980,2
24981,2
24982,0
24983,1
24984,2
24985,2
24986,1
24987,0
24988,0
24989,1
24990,0
24991,2
24992,0
24993,0
24994,3
24995,1
24996,3
24997,2
24998,3
24999,0
25000,0
25001,0
25002,0
25003,3
25004,0
25005,0
25006,0
25007,3
25008,3
25009,2
25010,1
25011,2
25012,2
25013,1
25014,3
25015,2
25016,0
25017,1
25018,0
25019,0
25020,1
25021,3
25022,1
25023,1
25024,2
25025,0
25026,1
25027,2
25028,3
25029,1
25030,0
25031,0
25032,1
25033,2
25034,1
25035,3
25036,2
25037,1
25038,2
25039,0
25040,0
25041,3
25042,1
25043,2
25044,1
25045,2
25046,0
25047,0
25048,2
25049,1
25050,3
25051,1
25052,2
25053,2
25054,1
25055,1
25056,0
25057,2
25058,0
25059,3
25060,1
25061,0
25062,3
25063,0
25064,0
25065,1
25066,2
25067,0
25068,0
25069,1
25070,0
25071,0
25072,0
25073,2
25074,3
25075,1
25076,1
25077,3
25078,0
25079,3
25080,2
25081,0
25082,3
25083,3
25084,1
25085,2
25086,0
25087,3
25088,3
25089,0
25090,1
25091,0
25092,3
25093,2
25094,0
25095,0
25096,2
25097,3
25098,0
25099,2
25100,2
25101,1
25102,3
25103,0
25104,3
25105,2
25106,2
25107,3
25108,0
25109,2
25110,2
25111,2
25112,0
25113,3
25114,2
25115,1
25116,1
25117,2
25118,3
25119,3
25120,2
25121,2
25122,1
25123,3
25124,0
25125,1
25126,3
25127,3
25128,3
25129,3
25130,2
25131,1
25132,2
25133,1
25134,3
25135,2
25136,3
25137,2
25138,2
25139,1
25140,3
25141,2
25142,3
25143,2
25144,1
25145,2
25146,1
25147,1
25148,0
25149,3
25150,0
25151,1
25152,3
25153,2
25154,3
25155,0
25156,0
25157,1
25158,1
25159,1
25160,2
25161,0
25162,3
25163,2
25164,3
25165,0
25166,0
25167,0
25168,1
25169,1
25170,0
25171,1
25172,0
25173,0
25174,1
25175,1
25176,3
25177,2
25178,2
25179,3
25180,3
25181,3
25182,2
25183,0
25184,0
25185,2
25186,0
25187,3
25188,1
25189,3
25190,1
25191,3
25192,2
25193,0
25194,2
25195,2
25196,2
25197,1
25198,0
25199,0
25200,1
25201,0
25202,1
25203,1
25204,3
25205,2
25206,2
25207,2
25208,2
25209,1
25210,1
25211,0
25212,2
25213,1
25214,3
25215,0
25216,2
25217,1
25218,3
25219,1
25220,3
25221,1
25222,3
25223,3
25224,2
25225,2
25226,0
25227,3
25228,0
25229,1
25230,1
25231,0
25232,3
25233,3
25234,0
25235,3
25236,1
25237,1
25238,3
25239,2
25240,0
25241,0
25242,3
25243,3
25244,1
25245,1
25246,3
25247,3
25248,2
25249,2
25250,1
25251,1
25252,1
25253,1
25254,0
25255,2
25256,3
25257,2
25258,3
25259,1
25260,0
25261,2
25262,1
25263,1
25264,2
25265,2
25266,3
25267,2
25268,0
25269,3
25270,3
25271,0
25272,0
25273,2
25274,1
25275,2
25276,3
25277,1
25278,1
25279,0
25280,1
25281,1
25282,3
25283,1
25284,3
25285,1
25286,0
25287,1
25288,0
25289,3
25290,0
25291,2
25292,2
25293,3
25294,1
25295,1
25296,1
25297,0
25298,3
25299,1
25300,3
25301,3
25302,0
25303,1
25304,0
25305,3
25306,2
25307,3
25308,3
25309,0
25310,3
25311,1
25312,0
25313,1
25314,1
25315,2
25316,2
25317,0
25318,0
25319,1
25320,3
25321,2
25322,3
25323,0
25324,0
25325,3
25326,0
25327,3
25328,3
25329,1
25330,0
25331,1
25332,0
25333,1
25334,3
25335,3
25336,0
25337,1
25338,0
25339,0
25340,0
25341,3
25342,0
25343,2
25344,3
25345,2
25346,2
25347,3
25348,3
25349,2
25350,2
25351,2
25352,2
25353,1
25354,1
25355,1
25356,0
25357,0
25358,2
25359,3
25360,3
25361,3
25362,2
25363,2
25364,2
25365,2
25366,2
25367,1
25368,3
25369,1
25370,1
25371,1
25372,3
25373,0
25374,2
25375,2
25376,3
25377,3
25378,1
25379,2
25380,0
25381,0
25382,3
25383,3
25384,3
25385,0
25386,1
25387,0
25388,1
25389,1
25390,2
25391,3
25392,0
25393,0
25394,0
25395,1
25396,1
25397,1
25398,0
25399,3
25400,2
25401,3
25402,0
25403,1
25404,0
25405,2
25406,1
25407,2
25408,2
25409,3
25410,3
25411,1
25412,3
25413,2
25414,0
25415,3
25416,0
25417,1
25418,0
25419,1
25420,1
25421,2
25422,2
25423,3
25424,1
25425,3
25426,3
25427,2
25428,0
25429,0
25430,2
25431,3
25432,2
25433,1
25434,3
25435,3
25436,3
25437,1
25438,0
25439,2
25440,3
25441,2
25442,3
25443,3
25444,0
25445,3
25446,3
25447,3
25448,2
25449,3
25450,0
25451,0
25452,0
25453,3
25454,0
25455,3
25456,0
25457,2
25458,1
25459,0
25460,2
25461,0
25462,0
25463,0
25464,3
25465,1
25466,0
25467,2
25468,0
25469,1
25470,2
25471,3
25472,2
25473,2
25474,3
25475,1
25476,0
25477,0
25478,2
25479,0
25480,1
25481,2
25482,1
25483,3
25484,3
25485,0
25486,0
25487,1
25488,3
25489,2
25490,0
25491,0
25492,2
25493,1
25494,0
25495,1
25496,2
25497,2
25498,0
25499,1
25500,3
25501,3
25502,0
25503,1
25504,3
25505,0
25506,2
25507,3
25508,0
25509,1
25510,3
25511,2
25512,2
25513,0
25514,0
25515,2
25516,1
25517,3
25518,3
25519,2
25520,3
25521,1
25522,1
25523,2
25524,3
25525,0
25526,1
25527,0
25528,3
25529,0
25530,3
25531,2
25532,1
25533,0
25534,3
25535,2
25536,1
25537,3
25538,1
25539,1
25540,1
25541,0
25542,3
25543,1
25544,0
25545,3
25546,3
25547,3
25548,2
25549,0
25550,3
25551,2
25552,3
25553,2
25554,3
25555,2
25556,1
25557,0
25558,2
25559,0
25560,2
25561,2
25562,3
25563,3
25564,1
25565,3
25566,2
25567,3
25568,0
25569,3
25570,0
25571,0
25572,0
25573,3
25574,1
25575,2
25576,3
25577,3
25578,1
25579,3
25580,1
25581,1
25582,1
25583,1
25584,3
25585,0
25586,1
25587,3
25588,1
25589,0
25590,2
25591,2
25592,0
25593,0
25594,0
25595,0
25596,0
25597,2
25598,2
25599,3
25600,0
25601,1
25602,3
25603,1
25604,1
25605,0
25606,0
25607,0
25608,3
25609,2
25610,0
25611,3
25612,2
25613,1
25614,1
25615,1
25616,3
25617,2
25618,0
25619,0
25620,1
25621,3
25622,2
25623,3
25624,0
25625,0
25626,0
25627,0
25628,2
25629,3
25630,0
25631,1
25632,2
25633,3
25634,3
25635,2
25636,3
25637,0
25638,1
25639,3
25640,0
25641,1
25642,1
25643,0
25644,2
25645,2
25646,3
25647,3
25648,1
25649,0
25650,3
25651,1
25652,0
25653,2
25654,0
25655,1
25656,2
25657,3
25658,2
25659,2
25660,0
25661,0
25662,1
25663,2
25664,3
25665,2
25666,1
25667,3
25668,2
25669,1
25670,3
25671,2
25672,1
25673,3
25674,0
25675,2
25676,3
25677,3
25678,0
25679,0
25680,0
25681,2
25682,1
25683,3
25684,0
25685,3
25686,0
25687,1
25688,2
25689,3
25690,0
25691,3
25692,2
25693,3
25694,0
25695,0
25696,0
25697,0
25698,3
25699,3
25700,0
25701,0
25702,3
25703,3
25704,1
25705,1
25706,0
25707,0
25708,1
25709,3
25710,1
25711,0
25712,1
25713,3
25714,2
25715,3
25716,3
25717,3
25718,3
25719,1
25720,1
25721,0
25722,3
25723,1
25724,0
25725,1
25726,2
